id,text,anotator1,anotator2,anotator3,label,links_post,account_post
4107,Meu Deus. Ela tem apenas 16 anos com toda essa lucidez e sensibilidade? Tem gente governando por ai que não consegue falar uma frase que faça algum sentido... tanto a aprender com as crianças e os jovens! Maravilhosa!,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
6467,Todos políticos deveriam mostrar pra onde estão indo suas verbas públicas. Parabéns Eduardo Bolsonaro,0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro
828,Esquerdista do cacete,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2269,To achando que vc tomou um fora dele!! Essas suas atitudes são de amor não correspondido.,1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6106,@felipeazevedospjja não é coragem ... São princípios 😏,0,0,0,0,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
1323,Psicopata cara de pau Usa as pessoas carentes pra roubar a nação,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
3635,Tem que existir essas escolas uma delas pelo menos em cada bairro de São Gonçalo pois o município de São Gonçalo está abandonado,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
3780,Grande encontro!,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
313,"Mulher vc é casada? Alguém sabe dizer se essa mulher tem homem? Porque não é normal ser mal amada assim, amarga, triste, focada em uma coisa que não vai te levar a se elevar nunca, só derrocada fia, gaste seu precioso tempo procurando um boy nega, daí você vai ver o tempo perdido inventando coisas, mentindo descaradamente, vai dmsegue meu conselho, vc já está idosa mais ainda dá um caldo./",1,0,1,1,https://www.instagram.com/p/C1Wwy_YuxZ5/,Fernando Haddad
3511,Esquerda no mundo é assim???,0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
1949,"@bolsonarosp o serpente do diabo ,da morte do noblat sempre fala no blog dele tic tac envolvendo vocês",1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
831,"Bem feito, que todos aqueles que tentam manipular as informações sejam desmentidos e envergonhados.",1,1,0,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
4906,@carla.zambelli vc deve mostrar o que acontece por traz dos bastidores mas chega de provocação. Te seguimos pra ver o trabalho realizado. Cada um colhe o que planta. Bora focar no que é importante. É muita energia desperdiçada.🌺,0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
2990,A cara da besta!!!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
6251,Admiro muito Haddad 😍,0,0,0,0,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
1573,Odeio esse lixo.... Que o Universo se encarregue de espanca-lo ... sem ninguém precisar tocar...#marcosfelicianoseulixo,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
6747,PARABÉNS FAMÍLIA ABENÇOADA por Deus 🙏👏👏👏👏💛💚💛💚💛💚🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4DSASyLxeO/,Eduardo Bolsonaro
2960,"Você chama estes lixos de parlamentares, estão mais pra ratos de esgoto que para parlamentares.",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
4810,Eu amo haddad,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
6683,Kkkkkkkkk tô rindo só,0,0,0,0,https://www.instagram.com/p/C3aUy5cOWw_,Joice Hasselmann
4578,Deus é contigo ministra🙌🙌🙌,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
4381,"E o pior... a mãe da menina ficou sorrindo. Será que achou engraçado, ou sorriu desconcertada?",0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
1210,Qual é o nome do jornalista ??? Tem que divulgar para fazer passar vergonha !!! 😡😡😡😡,0,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
6861,Homem de reputação ilibada e saber jurídico.👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
2055,Uhuuu! Todos se ferrando.#euavisei,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
1155,"Não entendo essa democracia que um imbecil que escreve isso contra uma autoridade não vai preso, não é processado e eles falam tudo q querem e ninguém faz nada. Absurdo isso. ",1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
4183,Lula Livre sim ja ok,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
5069,Se o Congresso ajudasse o Brasil já tinha decolado..,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
5679,vá em frente Deputada,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
4730,SENSACIONAL!!!! 💪🇧🇷 Domingo estaremos na rua!!!,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
2480,"Se lascou doidin , vai voltar pra jaula, foi fala que faltava canalhice no governo kkkkkkkkkkk",1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1117,Lula tá preso babacas!,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
3061,BANDO DE TRAIRAS !!! CANALHAS !!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
6389,❤️ Mulheres lindas e batalhadoras👏👏👏,0,0,0,0,https://www.instagram.com/p/C5QuPgVxEbq/,Gleisi Hoffmann
5645,"Não concordo o que os esquerdistas falam não tem peso pessoal, comunitário muito menos Jurídico",0,0,1,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
1946,Onde anda o luladrão que depois da saída sumiu o molusco pra ver essa notícia aquele fdp,1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
1428,Recuperar o país???? Logo ele que o detonou?!!! Anti Cristo!!!,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
4620,Ministra do meu coração ❤️🇧🇷,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
5629,"Janaína Paschoal é muito sensata👏👏👏mais @joicehasselmannoficial admiro seu trabalho e sua garra em fazer o correto, no entanto esse tomaládacá entre vc e o filho do PR tá muito feio, acredito que vc seja madura o suficiente para ignora- lo e focar na sua carreira política.",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
1943,"Cortei inúmeras páginas que não é oficial, tem comunista que entra nesses grupos que fazem campanha até para não comer carne, é bom aí sobra e os produtores exportam mais ,E a greve segunda feira?.",1,1,0,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
6848,Os defensores da PATRIA.,0,0,0,0,https://www.instagram.com/p/C5qRNy_LGoB/?img_index=1,Carla Zambelli
337,Esse imbecil não cansa se falar asneiras🤮🤮🤮🤮,1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4729,Deus é maior 🇧🇷 estou com presidente bolsonario🙌🙌🙌🙌🙌,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
6248,"Minha irmã é professora e sempre te elogiou então eu votava em você, mas a partir de agora o meu voto você não tem mais",0,0,0,0,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
3554,Futuros gestores do Brasil! Avante bolsonaro! Segue o plano,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
2267,"Este rapaz é um enfant gaté, uma criança mimada. O BOLSONARO não precisa de inimigos, já os tem em família.",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
3394,Dudu falando de escrúpulos!,1,1,1,1,https://www.instagram.com/p/C3L9ag3OpuG/,Eduardo Bolsonaro
5250,"Parabéns, merecido!",0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
1431,Sério isso .... Ele é doido,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1989,"Depois que o PT roubou tudo, foi o que sobrou!!!",0,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
5553,"Principalmente, a senhora deputada, se aproveitando para queimar seu líder... Mas humildade!",1,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6896,@carla.zambelli Por uma Rio Claro melhor!!! 👏👏👏,0,0,0,0,https://www.instagram.com/p/C5n8KDxudxD/,Carla Zambelli
2880,"😂😂😂 q porra é essa? Um monte de babaca entrevistando a babaca rainha 😂😂kkkk ninguém entende nada, parecem estar todos em transe 😂😂💩",1,1,1,1,https://www.instagram.com/tv/B09BRCjB_gV/,Gleisi Hoffmann
6525,Parabéns padre Júlio...muitas bênçãos em sua vida!,0,0,0,0,https://www.instagram.com/p/C1XMWmlsD72/,Manuela d'Ávila
6483,"Hospital de Base em São José do Rio Preto, é filantrópico, mantido vom doações. Atende SUS. Excelente atendimento a saúde. Obrigada a esses excelentes servidores da saúde",0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro
6291,"@miriamdejesus_cps , agradecemos o apoio de todos vocês!",0,0,0,0,https://www.instagram.com/p/C5gu6hzuUyx/,Carla Zambelli
5012,E ainda me perguntam...o que Bolsonaro está fazendo de bom?,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
3406,Não acredito que ainda vai ter quem vote na Pepa!,1,0,1,1,https://www.instagram.com/p/C3aUy5cOWw_,Joice Hasselmann
4802,"Que dupla, senhoras e senhores!!!! Amo muito!!!!",0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
4282,Essa não vou perde,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
5058,"Amo esses tipo de comentários construtivos e de esperanças, graças a Deus o Brasil está em boas mãos",0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
416,"Kkkkk, os argentinos não são tapados como os Minions aqui no Brasil para viver as eguagens desse verme.",1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
3539,É sério que estão comemorando a invasão dos nazistas????? Caramba...... Decepção!!!!!!!,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
6944,Espero que vc saia como vice do Lula na próxima eleição 🥰,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
1097,Precisa amarrar este VELHO caquético junto com o 💩 do presidente dele.,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4665,"DESISTIR JAMAIS, PRESIDENTE!",0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1911,"Essa mulher não presta , muito pretensiosa e traira",1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
4121,Tal do Ricardo Coutinho é o que mais se aproxima do que é um Lula moderno. Mago trabalhador,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
2073,Que merda esse homem ñ faz nada pra melhor so fera com nos trabalhadores,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
5206,Representatividade é tudo! Mulher inteligente e empoderada! Torci e amei a sua vitória!❤️,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
2450,Como essa gente e.destituida de qualquer mencao de razao a ignorancia e.tao .grande que e inconcebivel acreditar nesse pensamentotao mediocre e pauperrimo.de livrar se dos atos de bom vivan desse crapula e verme que gracas a tudo .esta.sendo .escurracado dos nossos locais de convivio essa pessoa escrota queva se.hanituando a nao.ser nada pois nada e nada comforme se acabou .,1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1214,"A Ministra é especial , mulher de Deus !!! Tudo que é dr Deus o demônio odeia ! As pessoas que te atacam são instrumentos do demônio pra te atacar !! Descansa no Senhor 🙏",1,1,0,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
837,globo lixo não cansa de passar vergonha,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2569,"A única coisa que eu vi hj foi o vagabundo do filho dele sendo novamente investigado por roubar o povo, BANDIDOS",1,1,1,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
4464,A foto que eu precisava e não sabia ❤️,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
6512,Lindo dê se ver 🙏🙏🙏🙏👏👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro
1693,Nojo dessa corja,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
2330,"Joice tá com dor de cutuvelo, para com essa postura lamentável Joice. Se errou em alguma segue em frente, ñ precisa virar oposição ao governo.",1,1,0,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
1124,"Cadê os responsáveis de preservar os direitos das crianças.... eu respondo indignada, que até mesmo os conselhos tutelares que poderiam fazer alguma coisa, não vão fazer, pois estão nas mãos da universal, igreja de corruptos e safados. É minha gente estamos indo de mal a pior....",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
5895,👏👏👏👏👏👏 Esse Ministro Fachin e um homem de caráter ímpar parabéns,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1497,Louco...psicopata...sem noção....seu lugar eh atrás das grades...inflamando o povo rebelde contra a nação.... porque vocês não vão morar no vou ME.. .na Bolívia.. .em Cuba.. .como militantes despatriados?,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
4705,Só orgulho do presidente 💙🇧🇷💚,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
508,Então a #Globo vai toda presa,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
1709,Esse é mais um lixo.,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
6663,"Uma ótima semana , cheia de vitórias e surpresas boas ❤️❤️❤️❤️",0,0,0,0,https://www.instagram.com/p/C5OEkFkMG5J/,Gleisi Hoffmann
1173,Que nível nojento chegou a imprensa esquerdopata. Tá na hora de descarregar processos em cima desses psicopatas,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
3053,Essa esquerda não tem o que fazer,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
239,E quando recebeu dinheiro ilegal de propina e portanto de nossos impostos suados? Hipócrita.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
1480,Essa porra eh o diabo,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1195,Esta revista é podre. Só os ratos dos esgotos mais imundos a leem,1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
3706,Alá mais um inocente injustiçado...,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
524,O congresso parece um reunião de marginais.,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
127,Essa Brochelet tem cara de corrupta da quadrilha lulaladrão.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
3055,"Só os PTRALHAS, lixo do Brasil",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
1306,Lula você é um agitador você tem que ser preso novamente o quato antes,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
2237,Legítimo bosta esse loco....,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
3975,Ah mas pode ter certeza que do serão consideradas fake news aquillo q for contra a corrupcao,0,0,0,0,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5851,Vamos ver o que vai dar.,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1692,"Esse é a verdadeira vergonha. Ser evangélico ou ser católico remonta o amor ao próximo, mas esse cara é vil e preconceituoso.",1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
1072,Nojo desse canastrão!,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
3364,Quase não liberaram o meu comentário. Como o pessoal de direita consegue furar a bolha e dizer tanta baixaria?,1,1,0,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
6711,"Mulheres inspiradoras, guerreiras e potentes de todas as LUTAS e batalhas em prol de um Brasil mais igual, justo e fraterno. 👏🇧🇷❤️🙌",0,0,0,0,https://www.instagram.com/p/C4-lEANRpai/,Gleisi Hoffmann
598,Perde o povo brasileiro que te sustenta estes bandidos políticos tarde de mais os três poderes mandam no país o Bolsonaro e figurinha de brinquedo da mídia triste realidade não há mais nada a fazer.,1,1,0,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
2620,"Vc tá se fazendo de sonsa,vc sabe muito bem oque tá por trás da pirralha.",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
1844,Essa mulher é perigosa e só olhar pra perceber...,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
3519,Pq será? A pena que ela sente assusta.,0,0,0,0,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
5746,"Lamentável em pleno século 21 , não conseguimos combater literalmente o preconceito Racial",0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
4528,Rindo por antecipação!,0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
342,"Na moral, onde foi parar a sensatez? Kirchner pode ser esquerda, mas é corrupta pra caralho!!!",1,0,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4947,Quem planta um dia colhe.....que sirva de lição. Se é que vai servir mesmo.,0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
4379,O pior é que as pessoas acham graça,0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
6510,O maior homem do país,0,0,0,0,https://www.instagram.com/p/C4J-1kor5gc/,Eduardo Bolsonaro
3366,@cidaa24 progredido em direção a falência,1,1,0,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
637,Pensado bem... saímos no lucro!! Não vai ter cadeia suficiente para tantos esquerdistas fanáticos. 😂😂😂🇧🇷🇧🇷,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
2783,Só um fantoche.,1,1,0,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
2239,A esquerda pertence ao diabo,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6529,"Manuela D'Ávila e Padre Júlio Lancellotti, dois seres maravilhosos, Deus lhes abençoe e proteja 👏🙏",0,0,0,0,https://www.instagram.com/p/C1XMWmlsD72/,Manuela d'Ávila
3497,Vc só fala MERDA,1,1,1,1,https://www.instagram.com/p/C0d-JK4r7E0/,Eduardo Bolsonaro
223,É apenas mais uma vagabundos.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
4647,"Força Ministra ... Deus está contigo .... Não se deixe abater por atitudes tão baixa .... Nós,mulheres ,somos fortes e aguentamos o tranco .... Trabalho com vários homens e sou extremamente respeitada, mas sei muito bem como é conviver com homens machistas ... Deus está contigo .…",0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1984,Bolsonaro é uma vergonha!,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
3813,Tenho fé a esquerda vencerá,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
2657,"INVESTIDORES NÃO SE IMPORTAM COM PIRRALHAS, INVESTIDORES SE IMPORTAM COM UM PAIS QUE LUTA CONTRA CORRUPÇÃO E PRENDE SEUS CRIMINOSOS...A MENOS QUE ESSES INVESTIDORES SEJAM DE ESQUERDA...AÍ ELES AINDA VEM PARA CÁ, NO MÍNIMO A ESPERA DE UMA APROVAÇÃO PARA CULTIVO DA CANABIS..",1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
773,Rapaz nem entrevista de emprego é tão rápido igual foi essa kkkkkkkkkk cara deu tapa na cara dela de um lado depois do outro kkkkk,0,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
